tuple_id,src,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1950,quicktrip,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1951,allegiantair,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
1952,allegiantair,,7:42 p.m.,,10:29 p.m.
1953,allegiantair,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1954,allegiantair,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.
1955,allegiantair,,9:01 a.m.,,9:43 a.m.
1956,allegiantair,7:45 p.m.,7:59 p.m.,10:30 p.m.,
1957,allegiantair,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.
1958,allegiantair,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.
1959,allegiantair,,12:37 p.m.,,3:31 p.m.
1960,allegiantair,,10:53 a.m.,,11:21 a.m.
1961,allegiantair,11:25 p.m.,,6:55 a.m. Dec 02,
1962,allegiantair,,6:10 a.m.,,7:17 a.m.
1963,allegiantair,,12:58 a.m.,,5:26 a.m.
1964,allegiantair,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1965,allegiantair,,7:56 a.m.,,9:09 a.m.
1966,allegiantair,,10:35 a.m.,,1:19 p.m.
1967,allegiantair,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:18 p.m.
1968,allegiantair,,8:26 a.m.,,9:56 a.m.
1969,allegiantair,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1970,allegiantair,4:15 p.m.,4:30 p.m.,7:55 p.m.,7:39 p.m.
1971,allegiantair,,10:55 a.m.,,1:40 p.m.
1972,allegiantair,,2:59 p.m.,,7:10 p.m.
1973,allegiantair,,8:18 a.m.,,11:32 a.m.
1974,allegiantair,,3:04 p.m.,,5:00 p.m.
1975,allegiantair,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:09 p.m.
1976,allegiantair,,12:06 p.m.,,1:14 p.m.
1977,allegiantair,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:05 a.m.
1978,allegiantair,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:03 p.m.
1979,allegiantair,,6:17 a.m.,,10:27 a.m.
1980,allegiantair,,9:01 a.m.,,10:56 a.m.
1981,allegiantair,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1982,allegiantair,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.
1983,allegiantair,,8:07 a.m.,,1:30 p.m.
1984,allegiantair,,12:56 p.m.,,3:21 p.m.
1985,allegiantair,,12:14 p.m.,,2:01 p.m.
1986,allegiantair,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:42 p.m.
1987,allegiantair,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.
1988,allegiantair,,5:38 p.m.,,8:03 p.m.
1989,allegiantair,,8:36 p.m.,,9:38 p.m.
1990,allegiantair,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:46 p.m.
1991,allegiantair,,1:43 p.m.,,5:34 p.m.
1992,allegiantair,,3:36 p.m.,,3:25 p.m.
1993,allegiantair,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.
1994,allegiantair,6:30 p.m.,,7:25 p.m.,
1995,allegiantair,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:43 p.m.
1996,allegiantair,7:15 p.m.,,12:21 a.m. Dec 02,
1997,allegiantair,,2:38 p.m.,,7:58 p.m.
1998,allegiantair,9:15 a.m.,9:58 a.m.,12:18 p.m.,12:09 p.m.
1999,allegiantair,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:51 a.m.
2000,allegiantair,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:29 a.m.
2001,allegiantair,,5:09 p.m.,,7:53 p.m.
2002,allegiantair,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:35 p.m.
2003,allegiantair,,4:37 p.m.,,7:36 p.m.
2004,allegiantair,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.
2005,allegiantair,,10:37 a.m.,,6:34 p.m.
2006,allegiantair,,7:31 a.m.,,10:45 a.m.
2007,allegiantair,10:40 a.m.,11:02 a.m.,2:59 p.m.,3:04 p.m.
2008,allegiantair,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:23 p.m.
2009,allegiantair,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.
2010,allegiantair,,2:01 p.m.,,4:17 p.m.
2011,allegiantair,11:55 p.m.,,5:50 a.m. Dec 02,
2012,allegiantair,4:25 p.m.,,12:29 a.m. Dec 02,
2013,allegiantair,9:00 p.m.,,12:15 a.m. Dec 02,
2014,allegiantair,8:25 p.m.,,11:50 p.m.,
2015,allegiantair,6:59 a.m.,7:23 a.m.,10:34 a.m.,10:04 a.m.
2016,allegiantair,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:44 a.m.
2017,allegiantair,,8:37 a.m.,,9:13 a.m.
2018,allegiantair,1:30 p.m.,,3:50 p.m.,
2019,allegiantair,,3:17 p.m.,,4:59 p.m.
2020,allegiantair,,7:41 a.m.,,8:45 a.m.
2021,allegiantair,11:08 p.m.,,5:11 a.m.Dec 02,
2022,allegiantair,5:30 p.m.,,6:40 p.m.,
2023,allegiantair,,1:45 p.m.,,8:02 a.m.
2024,allegiantair,,11:47 a.m.,,2:02 p.m.
2025,allegiantair,,8:40 p.m.,,9:11 p.m.
2026,allegiantair,,3:04 p.m.,,4:24 p.m.
2027,allegiantair,,2:59 p.m.,,7:10 p.m.
2028,allegiantair,,9:43 a.m.,,12:12 p.m.
2029,allegiantair,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
2030,allegiantair,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:34 p.m.
2031,allegiantair,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
2032,allegiantair,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:43 p.m.
2033,allegiantair,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.
2034,allegiantair,,9:05 a.m.,,12:09 p.m.
2035,allegiantair,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.
2036,allegiantair,,8:56 a.m.,,10:10 a.m.
2037,allegiantair,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:43 p.m.
2038,allegiantair,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.
2039,allegiantair,,11:41 a.m.,,4:56 p.m.
2040,allegiantair,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.
2041,allegiantair,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
2042,allegiantair,7:25 a.m.,7:40 a.m.,11:10 a.m.,11:06 a.m.
2043,allegiantair,,4:02 p.m.,,5:26 p.m.
2044,allegiantair,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:17 p.m.
2045,allegiantair,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.
2046,allegiantair,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.
2047,allegiantair,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
2048,allegiantair,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:19 a.m.
2049,allegiantair,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:12 a.m.
2050,allegiantair,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:14 p.m.
2051,businesstravellogue,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
2052,businesstravellogue,,7:14 p.m.,,10:29 p.m.
2053,businesstravellogue,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
2054,businesstravellogue,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
2055,businesstravellogue,,8:42 a.m.,,9:43 a.m.
2056,businesstravellogue,7:45 p.m.,,10:30 p.m.,
2057,businesstravellogue,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
2058,businesstravellogue,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
2059,businesstravellogue,,11:32 a.m.,,3:31 p.m.
2060,businesstravellogue,,10:33 a.m.,,11:21 a.m.
2061,businesstravellogue,11:25 p.m.,,6:55 a.m.  Fri 02-Dec-2011,
2062,businesstravellogue,,5:56 a.m.,,7:17 a.m.
2063,businesstravellogue,,12:41 a.m.,,5:26 a.m.
2064,businesstravellogue,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
2065,businesstravellogue,,7:29 a.m.,,9:14 a.m.
2066,businesstravellogue,,10:19 a.m.,,1:19 p.m.
2067,businesstravellogue,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
2068,businesstravellogue,,8:12 a.m.,,9:56 a.m.
2069,businesstravellogue,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
2070,businesstravellogue,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
2071,businesstravellogue,,10:55 a.m.,,1:40 p.m.
2072,businesstravellogue,,2:48 p.m.,,7:10 p.m.
2073,businesstravellogue,,8:00 a.m.,,11:32 a.m.
2074,businesstravellogue,,2:46 p.m.,,4:47 p.m.
2075,businesstravellogue,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
2076,businesstravellogue,,11:56 a.m.,,1:14 p.m.
2077,businesstravellogue,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
2078,businesstravellogue,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
2079,businesstravellogue,,6:02 a.m.,,10:27 a.m.
2080,businesstravellogue,,8:40 a.m.,,10:56 a.m.
2081,businesstravellogue,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
2082,businesstravellogue,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (Runway)
2083,businesstravellogue,,7:49 a.m.,,1:30 p.m.
2084,businesstravellogue,,12:35 p.m.,,3:21 p.m.
2085,businesstravellogue,,12:13 p.m.,,2:10 p.m.
2086,businesstravellogue,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
2087,businesstravellogue,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
2088,businesstravellogue,,5:22 p.m.,,8:03 p.m.
2089,businesstravellogue,,8:25 p.m.,,8:56 p.m.
2090,businesstravellogue,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
2091,businesstravellogue,,1:32 p.m.,,5:34 p.m.
2092,businesstravellogue,,3:36 p.m.,,3:33 p.m.
2093,businesstravellogue,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
2094,businesstravellogue,6:30 p.m.,,7:25 p.m.,
2095,businesstravellogue,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
2096,businesstravellogue,7:15 p.m.,,12:21 a.m.  Fri 02-Dec-2011,
2097,businesstravellogue,,2:10 p.m.,,7:58 p.m.
2098,businesstravellogue,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
2099,businesstravellogue,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
2100,businesstravellogue,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
2101,businesstravellogue,,5:08 p.m.,,7:55 p.m.
2102,businesstravellogue,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
2103,businesstravellogue,,4:15 p.m.,,7:36 p.m.
2104,businesstravellogue,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
2105,businesstravellogue,,10:20 a.m.,,6:34 p.m.
2106,businesstravellogue,,7:07 a.m.,,10:47 a.m.
2107,businesstravellogue,,11:01 a.m.,,3:04 p.m.
2108,businesstravellogue,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
2109,businesstravellogue,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
2110,businesstravellogue,,1:48 p.m.,,4:17 p.m.
2111,businesstravellogue,11:55 p.m.,,5:50 a.m.  Fri 02-Dec-2011,
2112,businesstravellogue,4:25 p.m.,,12:29 a.m.  Fri 02-Dec-2011,
2113,businesstravellogue,9:00 p.m.,,12:15 a.m.  Fri 02-Dec-2011,
2114,businesstravellogue,8:25 p.m.,,11:50 p.m.,
2115,businesstravellogue,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
2116,businesstravellogue,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
2117,businesstravellogue,,8:26 a.m.,,9:13 a.m.
2118,businesstravellogue,1:30 p.m.,,3:50 p.m.,
2119,businesstravellogue,,3:01 p.m.,,4:59 p.m.
2120,businesstravellogue,,7:27 a.m.,,8:45 a.m.
2121,businesstravellogue,11:08 p.m.,,5:11 a.m.,
2122,businesstravellogue,5:30 p.m.,,6:40 p.m.,
2123,businesstravellogue,,1:32 p.m.,,8:02 a.m.
2124,businesstravellogue,,11:15 a.m.,,2:00 p.m.
2125,businesstravellogue,,8:39 p.m.,,9:20 p.m.
2126,businesstravellogue,,2:52 p.m.,,4:44 p.m.
2127,businesstravellogue,,2:48 p.m.,,7:10 p.m.
2128,businesstravellogue,,9:16 a.m.,,11:45 a.m.
2129,businesstravellogue,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
2130,businesstravellogue,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
2131,businesstravellogue,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
2132,businesstravellogue,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
2133,businesstravellogue,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
2134,businesstravellogue,,8:52 a.m.,,12:09 p.m.
2135,businesstravellogue,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
2136,businesstravellogue,,8:56 a.m.,,10:16 a.m.
2137,businesstravellogue,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
2138,businesstravellogue,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
2139,businesstravellogue,,11:40 a.m.,,4:56 p.m.
2140,businesstravellogue,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
2141,businesstravellogue,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
2142,businesstravellogue,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
2143,businesstravellogue,,3:31 p.m.,,5:26 p.m.
2144,businesstravellogue,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
2145,businesstravellogue,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
2146,businesstravellogue,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
2147,businesstravellogue,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
2148,businesstravellogue,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
2149,businesstravellogue,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
2150,businesstravellogue,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
2151,den,11:25 a.m.,,,
2152,den,,,1:17 p.m.,
2153,den,,,12:15 a.m.,
2154,den,4:16 p.m.,,,
2155,den,,,2:35 p.m.,
2156,gofox,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
2157,gofox,,7:42 p.m.,,10:29 p.m.
2158,gofox,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
2159,gofox,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.
2160,gofox,,9:01 a.m.,,9:43 a.m.
2161,gofox,7:45 p.m.,7:59 p.m.,10:30 p.m.,
2162,gofox,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.
2163,gofox,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.
2164,gofox,,12:37 p.m.,,3:31 p.m.
2165,gofox,,10:53 a.m.,,11:21 a.m.
2166,gofox,11:25 p.m.,,6:55 a.m. Dec 02,
2167,gofox,,6:10 a.m.,,7:17 a.m.
2168,gofox,,12:58 a.m.,,5:26 a.m.
2169,gofox,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
2170,gofox,,7:56 a.m.,,9:09 a.m.
2171,gofox,,10:35 a.m.,,1:19 p.m.
2172,gofox,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:18 p.m.
2173,gofox,,8:26 a.m.,,9:56 a.m.
2174,gofox,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
2175,gofox,4:15 p.m.,4:30 p.m.,7:55 p.m.,7:39 p.m.
2176,gofox,,10:55 a.m.,,1:40 p.m.
2177,gofox,,2:59 p.m.,,7:10 p.m.
2178,gofox,,8:18 a.m.,,11:32 a.m.
2179,gofox,,3:04 p.m.,,5:00 p.m.
2180,gofox,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:09 p.m.
2181,gofox,,12:06 p.m.,,1:14 p.m.
2182,gofox,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:05 a.m.
2183,gofox,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:03 p.m.
2184,gofox,,6:17 a.m.,,10:27 a.m.
2185,gofox,,9:01 a.m.,,10:56 a.m.
2186,gofox,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
2187,gofox,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.
2188,gofox,,8:07 a.m.,,1:30 p.m.
2189,gofox,,12:56 p.m.,,3:21 p.m.
2190,gofox,,12:14 p.m.,,2:01 p.m.
2191,gofox,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:42 p.m.
2192,gofox,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.
2193,gofox,,5:38 p.m.,,8:03 p.m.
2194,gofox,,8:36 p.m.,,9:38 p.m.
2195,gofox,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:46 p.m.
2196,gofox,,1:43 p.m.,,5:34 p.m.
2197,gofox,,3:36 p.m.,,3:25 p.m.
2198,gofox,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.
2199,gofox,6:30 p.m.,,7:25 p.m.,
2200,gofox,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:43 p.m.
2201,gofox,7:15 p.m.,,12:21 a.m. Dec 02,
2202,gofox,,2:38 p.m.,,7:58 p.m.
2203,gofox,9:15 a.m.,9:58 a.m.,12:18 p.m.,12:09 p.m.
2204,gofox,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:51 a.m.
2205,gofox,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:29 a.m.
2206,gofox,,5:09 p.m.,,7:53 p.m.
2207,gofox,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:35 p.m.
2208,gofox,,4:37 p.m.,,7:36 p.m.
2209,gofox,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.
2210,gofox,,10:37 a.m.,,6:34 p.m.
2211,gofox,,7:31 a.m.,,10:45 a.m.
2212,gofox,10:40 a.m.,11:02 a.m.,2:59 p.m.,3:04 p.m.
2213,gofox,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:23 p.m.
2214,gofox,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.
2215,gofox,,2:01 p.m.,,4:17 p.m.
2216,gofox,11:55 p.m.,,5:50 a.m. Dec 02,
2217,gofox,4:25 p.m.,,12:29 a.m. Dec 02,
2218,gofox,9:00 p.m.,,12:15 a.m. Dec 02,
2219,gofox,8:25 p.m.,,11:50 p.m.,
2220,gofox,6:59 a.m.,7:23 a.m.,10:34 a.m.,10:04 a.m.
2221,gofox,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:44 a.m.
2222,gofox,,8:37 a.m.,,9:13 a.m.
2223,gofox,1:30 p.m.,,3:50 p.m.,
2224,gofox,,3:17 p.m.,,4:59 p.m.
2225,gofox,,7:41 a.m.,,8:45 a.m.
2226,gofox,11:08 p.m.,,5:11 a.m.Dec 02,
2227,gofox,5:30 p.m.,,6:40 p.m.,
2228,gofox,,1:45 p.m.,,8:02 a.m.
2229,gofox,,11:47 a.m.,,2:02 p.m.
2230,gofox,,8:40 p.m.,,9:11 p.m.
2231,gofox,,3:04 p.m.,,4:24 p.m.
2232,gofox,,2:59 p.m.,,7:10 p.m.
2233,gofox,,9:43 a.m.,,12:12 p.m.
2234,gofox,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
2235,gofox,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:34 p.m.
2236,gofox,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
2237,gofox,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:43 p.m.
2238,gofox,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.
2239,gofox,,9:05 a.m.,,12:09 p.m.
2240,gofox,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.
2241,gofox,,8:56 a.m.,,10:10 a.m.
2242,gofox,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:43 p.m.
2243,gofox,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.
2244,gofox,,11:41 a.m.,,4:56 p.m.
2245,gofox,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.
2246,gofox,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
2247,gofox,7:25 a.m.,7:40 a.m.,11:10 a.m.,11:06 a.m.
2248,gofox,,4:02 p.m.,,5:26 p.m.
2249,gofox,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:17 p.m.
2250,gofox,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.
2251,gofox,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.
2252,gofox,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
2253,gofox,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:19 a.m.
2254,gofox,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:12 a.m.
2255,gofox,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:14 p.m.
2256,flightaware,7:10 a.m.,7:16 a.m.,9:30 a.m.,9:22 a.m.
2257,flightaware,6:40 a.m.,6:54 a.m.,8:54 a.m.,9:14 a.m.
2258,flightaware,7:00 p.m.,7:42 p.m.,9:40 p.m.,10:24 p.m.
2259,flightaware,8:41 a.m.,8:51 a.m.,9:34 a.m.,9:44 a.m.
2260,flightaware,7:45 p.m.,7:59 p.m.,10:15 p.m.,10:28 p.m.
2261,flightaware,11:25 p.m.,11:57 p.m.,6:30 a.m.,6:55 a.m.
2262,flightaware,4:00 p.m.,4:10 p.m.,6:34 p.m.,6:23 p.m.
2263,flightaware,7:35 a.m.,7:56 a.m.,9:11 a.m.,9:08 a.m.
2264,flightaware,7:00 a.m.,7:25 a.m.,9:45 a.m.,9:29 a.m.
2265,flightaware,4:15 p.m.,4:29 p.m.,7:26 p.m.,7:37 p.m.
2266,flightaware,9:05 a.m.,10:10 a.m.,12:12 p.m.,1:11 p.m.
2267,flightaware,11:50 a.m.,12:13 p.m.,3:33 p.m.,3:59 p.m.
2268,flightaware,11:40 a.m.,12:06 p.m.,12:51 p.m.,1:07 p.m.
2269,flightaware,6:00 a.m.,6:08 a.m.,8:51 a.m.,8:50 a.m.
2270,flightaware,11:05 a.m.,11:45 a.m.,4:37 p.m.,4:57 p.m.
2271,flightaware,7:55 a.m.,8:05 a.m.,10:55 a.m.,10:58 a.m.
2272,flightaware,10:15 a.m.,10:19 a.m.,11:43 a.m.,11:50 a.m.
2273,flightaware,7:30 a.m.,8:04 a.m.,7:50 a.m.,7:59 a.m.
2274,flightaware,1:00 p.m.,2:04 p.m.,2:14 p.m.,3:13 p.m.
2275,flightaware,6:45 a.m.,6:57 a.m.,7:25 a.m.,7:35 a.m.
2276,flightaware,12:15 p.m.,12:42 p.m.,2:35 p.m.,2:40 p.m.
2277,flightaware,12:30 p.m.,12:56 p.m.,2:48 p.m.,3:07 p.m.
2278,flightaware,2:30 p.m.,2:42 p.m.,5:40 p.m.,5:27 p.m.
2279,flightaware,12:00 p.m.,12:07 p.m.,1:35 p.m.,1:08 p.m.
2280,flightaware,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
2281,flightaware,7:25 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.
2282,flightaware,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
2283,flightaware,11:35 a.m.,11:52 a.m.,1:57 p.m.,2:21 p.m.
2284,flightaware,10:40 a.m.,11:05 a.m.,2:10 p.m.,2:39 p.m.
2285,flightaware,3:35 p.m.,3:36 p.m.,3:50 p.m.,3:26 p.m.
2286,flightaware,7:15 a.m.,7:21 a.m.,10:18 a.m.,10:29 a.m.
2287,flightaware,6:30 p.m.,6:47 p.m.,7:08 p.m.,7:25 p.m.
2288,flightaware,6:45 p.m.,6:56 p.m.,9:00 p.m.,8:38 p.m.
2289,flightaware,12:00 p.m.,12:12 p.m.,2:47 p.m.,3:04 p.m.
2290,flightaware,7:15 p.m.,7:25 p.m.,11:52 p.m.,12:02 a.m.
2291,flightaware,9:15 a.m.,9:57 a.m.,12:08 p.m.,12:02 p.m.
2292,flightaware,6:00 a.m.,6:56 a.m.,6:50 a.m.,7:49 a.m.
2293,flightaware,7:10 a.m.,7:31 a.m.,9:00 a.m.,9:26 a.m.
2294,flightaware,4:55 p.m.,5:08 p.m.,7:38 p.m.,7:43 p.m.
2295,flightaware,3:50 p.m.,4:45 p.m.,6:00 p.m.,6:34 p.m.
2296,flightaware,8:00 p.m.,8:23 p.m.,9:25 p.m.,9:47 p.m.
2297,flightaware,10:40 a.m.,11:01 a.m.,2:35 p.m.,2:58 p.m.
2298,flightaware,1:33 p.m.,1:48 p.m.,4:20 p.m.,4:20 p.m.
2299,flightaware,1:29 p.m.,2:01 p.m.,3:55 p.m.,4:06 p.m.
2300,flightaware,4:25 p.m.,4:35 p.m.,12:09 a.m.,12:19 a.m.
2301,flightaware,9:00 p.m.,9:16 p.m.,12:05 a.m.,12:01 a.m.
2302,flightaware,8:25 p.m.,8:29 p.m.,11:31 p.m.,11:35 p.m.
2303,flightaware,6:59 a.m.,7:22 a.m.,9:25 a.m.,9:45 a.m.
2304,flightaware,8:35 a.m.,8:51 a.m.,11:22 a.m.,11:33 a.m.
2305,flightaware,1:30 p.m.,1:40 p.m.,3:30 p.m.,3:40 p.m.
2306,flightaware,11:08 p.m.,11:35 p.m.,5:08 a.m.,5:21 a.m.
2307,flightaware,5:30 p.m.,6:11 p.m.,6:15 p.m.,6:56 p.m.
2308,flightaware,8:20 p.m.,8:40 p.m.,9:10 p.m.,9:11 p.m.
2309,flightaware,2:35 p.m.,2:44 p.m.,3:55 p.m.,3:36 p.m.
2310,flightaware,2:55 p.m.,3:27 p.m.,5:17 p.m.,5:39 p.m.
2311,flightaware,7:15 a.m.,7:23 a.m.,10:57 a.m.,11:04 a.m.
2312,flightaware,12:10 p.m.,12:10 p.m.,2:05 p.m.,1:42 p.m.
2313,flightaware,1:05 p.m.,1:19 p.m.,2:17 p.m.,2:49 p.m.
2314,flightaware,3:05 p.m.,3:36 p.m.,5:57 p.m.,6:30 p.m.
2315,flightaware,4:00 p.m.,4:12 p.m.,6:30 p.m.,6:11 p.m.
2316,flightaware,7:10 a.m.,7:32 a.m.,2:52 p.m.,3:12 p.m.
2317,flightaware,11:55 a.m.,11:55 a.m.,6:07 p.m.,5:34 p.m.
